#Parameters = {D_center=12; L1=19.68; L2=2; L3=2.5; L4=15.5; L_diff=2.83; L_sub=53.66; W_50=1.36; W_sub=53.66; Z_mid=26.83; cm=0.3; ct=12; g_slot=2; h1=2; h2=2; h3=2; h4=2; h_sub=0.8; hole_puncher=0.87365; hole_puncher1=0.9; margin=1.92; needle_radius=0.635; nutrient_solution=0.01; pipe_OD=50; pipe_Ri=8; pipe_Ro=10; r_SRR=24; r_SRR_in=21.6; sigma_fluid=0.5; spacing=0.4; t_PDMS_microstrip=0.35; t_SRR=0.07; t_gnd=0.07; t_metal=0.5; t_microstrip=0.07; t_wall=2; w_channel=2; w_diff=2.83}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
4.3120000000000	-0.052596078626123
4.3160000000000	-0.052649998570806
4.3200000000000	-0.052703969841065
4.3240000000000	-0.052757991637626
4.3280000000000	-0.052812063174714
4.3320000000000	-0.052866183679773
4.3360000000000	-0.052920352393190
4.3400000000000	-0.052974568568038
4.3440000000000	-0.053028831469822
4.3480000000000	-0.053083140376227
4.3520000000000	-0.053137494576860
4.3560000000000	-0.053191893373037
4.3600000000000	-0.053246336077523
4.3640000000000	-0.053300822014316
4.3680000000000	-0.053355350518429
4.3720000000000	-0.053409920935661
4.3760000000000	-0.053464532622389
4.3800000000000	-0.053519184945362
4.3840000000000	-0.053573877281491
4.3880000000000	-0.053628609017659
4.3920000000000	-0.053683379550519
4.3960000000000	-0.053738188286311
4.4000000000000	-0.053793034640667
4.4040000000000	-0.053847918038441
4.4080000000000	-0.053902837913520
4.4120000000000	-0.053957793708658
4.4160000000000	-0.054012784875303
4.4200000000000	-0.054067810873436
4.4240000000000	-0.054122871171399
4.4280000000000	-0.054177965245747
4.4320000000000	-0.054233092581082
4.4360000000000	-0.054288252669910
4.4400000000000	-0.054343445012493
4.4440000000000	-0.054398669116693
4.4480000000000	-0.054453924497841
4.4520000000000	-0.054509210678592
4.4560000000000	-0.054564527188788
4.4600000000000	-0.054619873565325
4.4640000000000	-0.054675249352037
4.4680000000000	-0.054730654099537
4.4720000000000	-0.054786087365128
4.4760000000000	-0.054841548712653
4.4800000000000	-0.054897037712389
4.4840000000000	-0.054952553940927
4.4880000000000	-0.055008096981057
4.4920000000000	-0.055063666421656
4.4960000000000	-0.055119261857574
4.5000000000000	-0.055174882889536
4.5040000000000	-0.055230529124026
4.5080000000000	-0.055286200173191
4.5120000000000	-0.055341895654735
4.5160000000000	-0.055397615191821
4.5200000000000	-0.055453358412984
4.5240000000000	-0.055509124952012
4.5280000000000	-0.055564914447882
4.5320000000000	-0.055620726544647
4.5360000000000	-0.055676560891361
4.5400000000000	-0.055732417141972
4.5440000000000	-0.055788294955264
4.5480000000000	-0.055844193994752
4.5520000000000	-0.055900113928603
4.5560000000000	-0.055956054429565
4.5600000000000	-0.056012015174875
4.5640000000000	-0.056067995846191
4.5680000000000	-0.056123996129508
4.5720000000000	-0.056180015715097
4.5760000000000	-0.056236054297414
4.5800000000000	-0.056292111575044
4.5840000000000	-0.056348187250621
4.5880000000000	-0.056404281030763
4.5920000000000	-0.056460392626008
4.5960000000000	-0.056516521750742
4.6000000000000	-0.056572668123133
4.6040000000000	-0.056628831465077
4.6080000000000	-0.056685011502124
4.6120000000000	-0.056741207963430
4.6160000000000	-0.056797420581682
4.6200000000000	-0.056853649093047
4.6240000000000	-0.056909893237120
4.6280000000000	-0.056966152756860
4.6320000000000	-0.057022427398531
4.6360000000000	-0.057078716911660
4.6400000000000	-0.057135021048967
4.6440000000000	-0.057191339566332
4.6480000000000	-0.057247672222730
4.6520000000000	-0.057304018780177
4.6560000000000	-0.057360379003699
4.6600000000000	-0.057416752661266
4.6640000000000	-0.057473139523749
4.6680000000000	-0.057529539364879
4.6720000000000	-0.057585951961196
4.6760000000000	-0.057642377092000
4.6800000000000	-0.057698814539316
4.6840000000000	-0.057755264087848
4.6880000000000	-0.057811725524929
4.6920000000000	-0.057868198640490
4.6960000000000	-0.057924683227011
4.7000000000000	-0.057981179079482
4.7040000000000	-0.058037685995369
4.7080000000000	-0.058094203774570
4.7120000000000	-0.058150732219374
4.7160000000000	-0.058207271134435
4.7200000000000	-0.058263820326719
4.7240000000000	-0.058320379605484
4.7280000000000	-0.058376948782235
4.7320000000000	-0.058433527670689
4.7360000000000	-0.058490116086748
4.7400000000000	-0.058546713848457
4.7440000000000	-0.058603320775971
4.7480000000000	-0.058659936691539
4.7520000000000	-0.058716561419445
4.7560000000000	-0.058773194786001
4.7600000000000	-0.058829836619503
4.7640000000000	-0.058886486750205
4.7680000000000	-0.058943145010285
4.7720000000000	-0.058999811233825
4.7760000000000	-0.059056485256780
4.7800000000000	-0.059113166916937
4.7840000000000	-0.059169856053901
4.7880000000000	-0.059226552509068
4.7920000000000	-0.059283256125590
4.7960000000000	-0.059339966748359
4.8000000000000	-0.059396684223967
4.8040000000000	-0.059453408400698
4.8080000000000	-0.059510139128487
4.8120000000000	-0.059566876258908
4.8160000000000	-0.059623619645144
4.8200000000000	-0.059680369141959
4.8240000000000	-0.059737124605687
4.8280000000000	-0.059793885894201
4.8320000000000	-0.059850652866888
4.8360000000000	-0.059907425384633
4.8400000000000	-0.059964203309795
4.8440000000000	-0.060020986506186
4.8480000000000	-0.060077774839047
4.8520000000000	-0.060134568175035
4.8560000000000	-0.060191366382191
4.8600000000000	-0.060248169329933
4.8640000000000	-0.060304976889032
4.8680000000000	-0.060361788931580
4.8720000000000	-0.060418605330993
4.8760000000000	-0.060475425961976
4.8800000000000	-0.060532250700513
4.8840000000000	-0.060589079423843
4.8880000000000	-0.060645912010449
4.8920000000000	-0.060702748340032
4.8960000000000	-0.060759588293502
4.9000000000000	-0.060816431752957
4.9040000000000	-0.060873278601668
4.9080000000000	-0.060930128724060
4.9120000000000	-0.060986982005699
4.9160000000000	-0.061043838333275
4.9200000000000	-0.061100697594589
4.9240000000000	-0.061157559678526
4.9280000000000	-0.061214424475062
4.9320000000000	-0.061271291875223
4.9360000000000	-0.061328161771096
4.9400000000000	-0.061385034055793
4.9440000000000	-0.061441908623450
4.9480000000000	-0.061498785369211
4.9520000000000	-0.061555664189209
4.9560000000000	-0.061612544980558
4.9600000000000	-0.061669427641336
4.9640000000000	-0.061726312070577
4.9680000000000	-0.061783198168254
4.9720000000000	-0.061840085835265
4.9760000000000	-0.061896974973430
4.9800000000000	-0.061953865485458
4.9840000000000	-0.062010757274964
4.9880000000000	-0.062067650246435
4.9920000000000	-0.062124544305223
4.9960000000000	-0.062181439357539
5.0000000000000	-0.062238335310436
#Parameters = {D_center=12; L1=20; L2=2; L3=2; L4=15; L_diff=2.83; L_sub=45.66; W_50=1.36; W_sub=45.66; Z_mid=22.83; cm=0.3; ct=12; g_slot=0.8; h1=2; h2=2; h3=2; h4=2; h_sub=0.4; hole_puncher=0.87365; hole_puncher1=0.9; margin=1.6; needle_radius=0.635; nutrient_solution=0.01; pipe_OD=50; pipe_Ri=8; pipe_Ro=10; r_SRR=20; r_SRR_in=17.6; sigma_fluid=0.5; spacing=0.4; t_PDMS_microstrip=0.35; t_SRR=0.07; t_gnd=0.07; t_metal=0.5; t_microstrip=0.07; t_wall=2; w_channel=2; w_diff=2.83}
#"Frequency / GHz"	"S1,1 (2) [Magnitude / dB]"
#---------------------------------------------
1.0000000000000	-0.0066536843601751
1.0040000000000	-0.0066874638601551
1.0080000000000	-0.0067213039856103
1.0120000000000	-0.0067552047990494
1.0160000000000	-0.0067891663640277
1.0200000000000	-0.0068231887451546
1.0240000000000	-0.0068572720081120
1.0280000000000	-0.0068914162196787
1.0320000000000	-0.0069256214477486
1.0360000000000	-0.0069598877613449
1.0400000000000	-0.0069942152306390
1.0440000000000	-0.0070286039269860
1.0480000000000	-0.0070630539229264
1.0520000000000	-0.0070975652922156
1.0560000000000	-0.0071321381098468
1.0600000000000	-0.0071667724520739
1.0640000000000	-0.0072014683964229
1.0680000000000	-0.0072362260217336
1.0720000000000	-0.0072710454081611
1.0760000000000	-0.0073059266372221
1.0800000000000	-0.0073408697917976
1.0840000000000	-0.0073758749561707
1.0880000000000	-0.0074109422160548
1.0920000000000	-0.0074460716586048
1.0960000000000	-0.0074812633724582
1.1000000000000	-0.0075165174477530
1.1040000000000	-0.0075518339761522
1.1080000000000	-0.0075872130508909
1.1120000000000	-0.0076226547667755
1.1160000000000	-0.0076581592202407
1.1200000000000	-0.0076937265093561
1.1240000000000	-0.0077293567338731
1.1280000000000	-0.0077650499952549
1.1320000000000	-0.0078008063966881
1.1360000000000	-0.0078366260431441
1.1400000000000	-0.0078725090413915
1.1440000000000	-0.0079084555000342
1.1480000000000	-0.0079444655295508
1.1520000000000	-0.0079805392423273
1.1560000000000	-0.0080166767526856
1.1600000000000	-0.0080528781769304
1.1640000000000	-0.0080891436333832
1.1680000000000	-0.0081254732424162
1.1720000000000	-0.0081618671264997
1.1760000000000	-0.0081983254102326
1.1800000000000	-0.0082348482203884
1.1840000000000	-0.0082714356859545
1.1880000000000	-0.0083080879381768
1.1920000000000	-0.0083448051106030
1.1960000000000	-0.0083815873391253
1.2000000000000	-0.0084184347620231
1.2040000000000	-0.0084553475200213
1.2080000000000	-0.0084923257563192
1.2120000000000	-0.0085293696166546
1.2160000000000	-0.0085664792493427
1.2200000000000	-0.0086036548053371
1.2240000000000	-0.0086408964382731
1.2280000000000	-0.0086782043045200
1.2320000000000	-0.0087155785632448
1.2360000000000	-0.0087530193764529
1.2400000000000	-0.0087905269090615
1.2440000000000	-0.0088281013289452
1.2480000000000	-0.0088657428069966
1.2520000000000	-0.0089034515171911
1.2560000000000	-0.0089412276366511
1.2600000000000	-0.0089790713456975
1.2640000000000	-0.0090169828279269
1.2680000000000	-0.0090549622702716
1.2720000000000	-0.0090930098630699
1.2760000000000	-0.0091311258001354
1.2800000000000	-0.0091693102788267
1.2840000000000	-0.0092075635001244
1.2880000000000	-0.0092458856686992
1.2920000000000	-0.0092842769929910
1.2960000000000	-0.0093227376852871
1.3000000000000	-0.0093612679618074
1.3040000000000	-0.0093998680427776
1.3080000000000	-0.0094385381525186
1.3120000000000	-0.0094772785195311
1.3160000000000	-0.0095160893765829
1.3200000000000	-0.0095549709608003
1.3240000000000	-0.0095939235137588
1.3280000000000	-0.0096329472815816
1.3320000000000	-0.0096720425150306
1.3360000000000	-0.0097112094696107
1.3400000000000	-0.0097504484056733
1.3440000000000	-0.0097897595885100
1.3480000000000	-0.0098291432884753
1.3520000000000	-0.0098685997810817
1.3560000000000	-0.0099081293471188
1.3600000000000	-0.0099477322727742
1.3640000000000	-0.0099874088497378
1.3680000000000	-0.010027159375339
1.3720000000000	-0.010066984152654
1.3760000000000	-0.010106883490651
1.3800000000000	-0.010146857704305
1.3840000000000	-0.010186907114744
1.3880000000000	-0.010227032049376
1.3920000000000	-0.010267232842043
1.3960000000000	-0.010307509833153
1.4000000000000	-0.010347863369835
1.4040000000000	-0.010388293806098
1.4080000000000	-0.010428801502969
1.4120000000000	-0.010469386828671
1.4160000000000	-0.010510050158783
1.4200000000000	-0.010550791876408
1.4240000000000	-0.010591612372349
1.4280000000000	-0.010632512045279
1.4320000000000	-0.010673491301940
1.4360000000000	-0.010714550557321
1.4400000000000	-0.010755690234851
1.4440000000000	-0.010796910766601
1.4480000000000	-0.010838212593489
1.4520000000000	-0.010879596165491
1.4560000000000	-0.010921061941848
1.4600000000000	-0.010962610391299
1.4640000000000	-0.011004241992303
1.4680000000000	-0.011045957233273
1.4720000000000	-0.011087756612819
1.4760000000000	-0.011129640639994
1.4800000000000	-0.011171609834550
1.4840000000000	-0.011213664727198
1.4880000000000	-0.011255805859882
1.4920000000000	-0.011298033786044
1.4960000000000	-0.011340349070930
1.5000000000000	-0.011382752291862
1.5040000000000	-0.011425244038547
1.5080000000000	-0.011467824913399
1.5120000000000	-0.011510495531838
1.5160000000000	-0.011553256522641
1.5200000000000	-0.011596108528255
1.5240000000000	-0.011639052205176
1.5280000000000	-0.011682088224286
1.5320000000000	-0.011725217271225
1.5360000000000	-0.011768440046784
1.5400000000000	-0.011811757267287
1.5440000000000	-0.011855169665002
1.5480000000000	-0.011898677988544
1.5520000000000	-0.011942283003330
1.5560000000000	-0.011985985491994
1.5600000000000	-0.012029786254859
1.5640000000000	-0.012073686110406
1.5680000000000	-0.012117685895755
1.5720000000000	-0.012161786467166
1.5760000000000	-0.012205988700559
1.5800000000000	-0.012250293492039
1.5840000000000	-0.012294701758450
1.5880000000000	-0.012339214437939
1.5920000000000	-0.012383832490543
1.5960000000000	-0.012428556898789
1.6000000000000	-0.012473388668317
1.6040000000000	-0.012518328828526
1.6080000000000	-0.012563378433233
1.6120000000000	-0.012608538561364
1.6160000000000	-0.012653810317652
1.6200000000000	-0.012699194833383
1.6240000000000	-0.012744693267134
1.6280000000000	-0.012790306805571
1.6320000000000	-0.012836036664240
1.6360000000000	-0.012881884088411
1.6400000000000	-0.012927850353939
1.6440000000000	-0.012973936768151
1.6480000000000	-0.013020144670768
1.6520000000000	-0.013066475434864
1.6560000000000	-0.013112930467841
1.6600000000000	-0.013159511212465
1.6640000000000	-0.013206219147907
1.6680000000000	-0.013253055790843
1.6720000000000	-0.013300022696582
1.6760000000000	-0.013347121460242
1.6800000000000	-0.013394353717952
1.6840000000000	-0.013441721148120
1.6880000000000	-0.013489225472727
1.6920000000000	-0.013536868458676
1.6960000000000	-0.013584651919186
1.7000000000000	-0.013632577715243
1.7040000000000	-0.013680647757099
1.7080000000000	-0.013728864005828
1.7120000000000	-0.013777228474934
1.7160000000000	-0.013825743232036
1.7200000000000	-0.013874410400591
1.7240000000000	-0.013923232161700
1.7280000000000	-0.013972210755978
1.7320000000000	-0.014021348485491
1.7360000000000	-0.014070647715776
1.7400000000000	-0.014120110877924
1.7440000000000	-0.014169740470758
1.7480000000000	-0.014219539063088
1.7520000000000	-0.014269509296059
1.7560000000000	-0.014319653885576
1.7600000000000	-0.014369975624855
1.7640000000000	-0.014420477387043
1.7680000000000	-0.014471162127962
1.7720000000000	-0.014522032888956
1.7760000000000	-0.014573092799860
1.7800000000000	-0.014624345082081
1.7840000000000	-0.014675793051804
1.7880000000000	-0.014727440123344
1.7920000000000	-0.014779289812625
1.7960000000000	-0.014831345740795
1.8000000000000	-0.014883611638023
1.8040000000000	-0.014936091347417
1.8080000000000	-0.014988788829142
1.8120000000000	-0.015041708164685
1.8160000000000	-0.015094853561335
1.8200000000000	-0.015148229356819
1.8240000000000	-0.015201840024168
1.8280000000000	-0.015255690176785
1.8320000000000	-0.015309784573739
1.8360000000000	-0.015364128125288
1.8400000000000	-0.015418725898644
1.8440000000000	-0.015473583124021
1.8480000000000	-0.015528705200923
1.8520000000000	-0.015584097704735
1.8560000000000	-0.015639766393615
1.8600000000000	-0.015695717215706
1.8640000000000	-0.015751956316657
1.8680000000000	-0.015808490047542
1.8720000000000	-0.015865324973096
1.8760000000000	-0.015922467880383
1.8800000000000	-0.015979925787853
1.8840000000000	-0.016037705954838
1.8880000000000	-0.016095815891509
1.8920000000000	-0.016154263369313
1.8960000000000	-0.016213056431919
1.9000000000000	-0.016272203406714
1.9040000000000	-0.016331712916844
1.9080000000000	-0.016391593893883
1.9120000000000	-0.016451855591126
1.9160000000000	-0.016512507597556
1.9200000000000	-0.016573559852522
1.9240000000000	-0.016635022661172
1.9280000000000	-0.016696906710698
1.9320000000000	-0.016759223087396
1.9360000000000	-0.016821983294662
1.9400000000000	-0.016885199271914
1.9440000000000	-0.016948883414526
1.9480000000000	-0.017013048594847
1.9520000000000	-0.017077708184342
1.9560000000000	-0.017142876076952
1.9600000000000	-0.017208566713738
1.9640000000000	-0.017274795108891
1.9680000000000	-0.017341576877183
1.9720000000000	-0.017408928262995
1.9760000000000	-0.017476866170958
1.9800000000000	-0.017545408198377
1.9840000000000	-0.017614572669506
1.9880000000000	-0.017684378671835
1.9920000000000	-0.017754846094497
1.9960000000000	-0.017825995668952
2.0000000000000	-0.017897849012094
2.0040000000000	-0.017970428671975
2.0080000000000	-0.018043758176261
2.0120000000000	-0.018117862083718
2.0160000000000	-0.018192766038825
2.0200000000000	-0.018268496829826
2.0240000000000	-0.018345082450416
2.0280000000000	-0.018422552165358
2.0320000000000	-0.018500936580296
2.0360000000000	-0.018580267716072
2.0400000000000	-0.018660579087921
2.0440000000000	-0.018741905789847
2.0480000000000	-0.018824284584638
2.0520000000000	-0.018907753999908
2.0560000000000	-0.018992354430662
2.0600000000000	-0.019078128248861
2.0640000000000	-0.019165119920579
2.0680000000000	-0.019253376131334
2.0720000000000	-0.019342945920249
2.0760000000000	-0.019433880823764
2.0800000000000	-0.019526235029710
2.0840000000000	-0.019620065542559
2.0880000000000	-0.019715432360836
2.0920000000000	-0.019812398667678
2.0960000000000	-0.019911031035707
2.1000000000000	-0.020011399647446
2.1040000000000	-0.020113578532609
2.1080000000000	-0.020217645823818
2.1120000000000	-0.020323684032331
2.1160000000000	-0.020431780345657
2.1200000000000	-0.020542026949013
2.1240000000000	-0.020654521372860
2.1280000000000	-0.020769366868937
2.1320000000000	-0.020886672817543
2.1360000000000	-0.021006555169013
2.1400000000000	-0.021129136922731
2.1440000000000	-0.021254548647389
2.1480000000000	-0.021382929046569
2.1520000000000	-0.021514425574229
2.1560000000000	-0.021649195105190
2.1600000000000	-0.021787404666319
2.1640000000000	-0.021929232234716
2.1680000000000	-0.022074867610109
2.1720000000000	-0.022224513369335
2.1760000000000	-0.022378385911932
2.1800000000000	-0.022536716606858
2.1840000000000	-0.022699753051709
2.1880000000000	-0.022867760457190
2.1920000000000	-0.023041023171288
2.1960000000000	-0.023219846359474
2.2000000000000	-0.023404557859459
2.2040000000000	-0.023595510231532
2.2080000000000	-0.023793083028350
2.2120000000000	-0.023997685311488
2.2160000000000	-0.024209758445825
2.2200000000000	-0.024429779207346
2.2240000000000	-0.024658263245222
2.2280000000000	-0.024895768944949
2.2320000000000	-0.025142901746583
2.2360000000000	-0.025400318980299
2.2400000000000	-0.025668735291234
2.2440000000000	-0.025948928737161
2.2480000000000	-0.026241747655838
2.2520000000000	-0.026548118415180
2.2560000000000	-0.026869054178046
2.2600000000000	-0.027205664836295
2.2640000000000	-0.027559168295619
2.2680000000000	-0.027930903324894
2.2720000000000	-0.028322344222732
2.2760000000000	-0.028735117600506
2.2800000000000	-0.029171021637854
2.2840000000000	-0.029632048235213
2.2880000000000	-0.030120408571716
2.2920000000000	-0.030638562679218
2.2960000000000	-0.031189253769030
2.3000000000000	-0.031775548203197
2.3040000000000	-0.032400882194676
2.3080000000000	-0.033069116560351
2.3120000000000	-0.033784601150678
2.3160000000000	-0.034552250956759
2.3200000000000	-0.035377636372466
2.3240000000000	-0.036267090695072
2.3280000000000	-0.037227838722784
2.3320000000000	-0.038268151304344
2.3360000000000	-0.039397531986385
2.3400000000000	-0.040626943586039
2.3440000000000	-0.041969084724361
2.3480000000000	-0.043438729275149
2.3520000000000	-0.045053145574578
2.3560000000000	-0.046832617465538
2.3600000000000	-0.048801096337305
2.3640000000000	-0.050987023017363
2.3680000000000	-0.053424371767409
2.3720000000000	-0.056153987334809
2.3760000000000	-0.059225312402886
2.3800000000000	-0.062698640472226
2.3840000000000	-0.066648083701271
2.3880000000000	-0.071165525087100
2.3920000000000	-0.076365943044530
2.3960000000000	-0.082394675507314
2.4000000000000	-0.089437465251408
2.4040000000000	-0.097734556473113
2.4080000000000	-0.10760079317320
2.4120000000000	-0.11945477221225
2.4160000000000	-0.13386192611676
2.4200000000000	-0.15159948701174
2.4240000000000	-0.17375658767411
2.4280000000000	-0.20189208898938
2.4320000000000	-0.23828942227056
2.4360000000000	-0.28637786016505
2.4400000000000	-0.35144330103210
2.4440000000000	-0.44184096711272
2.4480000000000	-0.57103522537046
2.4520000000000	-0.76073768666844
2.4560000000000	-1.0440798472752
2.4600000000000	-1.4602010458214
2.4640000000000	-2.0046464585767
2.4680000000000	-2.4825065867172
2.4720000000000	-2.5025688976754
2.4760000000000	-2.0438078493601
2.4800000000000	-1.4944152711359
2.4840000000000	-1.0682264628025
2.4880000000000	-0.77701915571769
2.4920000000000	-0.58216740613982
2.4960000000000	-0.44972800834944
2.5000000000000	-0.35727861915686
2.5040000000000	-0.29089670453324
2.5080000000000	-0.24195076544836
2.5120000000000	-0.20498917562974
2.5160000000000	-0.17648167289769
2.5200000000000	-0.15408185640741
2.5240000000000	-0.13619061602945
2.5280000000000	-0.12169245685799
2.5320000000000	-0.10979247743141
2.5360000000000	-0.099913146042623
2.5400000000000	-0.091627416111493
2.5440000000000	-0.084614435177654
2.5480000000000	-0.078629615403174
2.5520000000000	-0.073484026080073
2.5560000000000	-0.069029956910775
2.5600000000000	-0.065150641433698
2.5640000000000	-0.061752833135002
2.5680000000000	-0.058761368790113
2.5720000000000	-0.056115136561916
2.5760000000000	-0.053764050714849
2.5800000000000	-0.051666756836780
2.5840000000000	-0.049788873485817
2.5880000000000	-0.048101632104189
2.5920000000000	-0.046580815682772
2.5960000000000	-0.045205923696160
2.6000000000000	-0.043959509968235
2.6040000000000	-0.042826653829057
2.6080000000000	-0.041794534833870
2.6120000000000	-0.040852088553720
2.6160000000000	-0.039989726283699
2.6200000000000	-0.039199105484103
2.6240000000000	-0.038472940745873
2.6280000000000	-0.037804847321648
2.6320000000000	-0.037189210976523
2.6360000000000	-0.036621079226433
2.6400000000000	-0.036096070046290
2.6440000000000	-0.035610294917862
2.6480000000000	-0.035160293703748
2.6520000000000	-0.034742979317877
2.6560000000000	-0.034355590546232
2.6600000000000	-0.033995651675807
2.6640000000000	-0.033660937833076
2.6680000000000	-0.033349445128604
2.6720000000000	-0.033059364861803
2.6760000000000	-0.032789061167631
2.6800000000000	-0.032537051590625
2.6840000000000	-0.032301990156776
2.6880000000000	-0.032082652583085
2.6920000000000	-0.031877923322105
2.6960000000000	-0.031686784186047
2.7000000000000	-0.031508304334331
2.7040000000000	-0.031341631441107
2.7080000000000	-0.031185983886631
2.7120000000000	-0.031040643839130
2.7160000000000	-0.030904951113084
2.7200000000000	-0.030778297705970
2.7240000000000	-0.030660122929227
2.7280000000000	-0.030549909060739
2.7320000000000	-0.030447177456013
2.7360000000000	-0.030351485063616
2.7400000000000	-0.030262421297546
2.7440000000000	-0.030179605225424
2.7480000000000	-0.030102683036557
2.7520000000000	-0.030031325758533
2.7560000000000	-0.029965227194859
2.7600000000000	-0.029904102059541
2.7640000000000	-0.029847684287386
2.7680000000000	-0.029795725501426
2.7720000000000	-0.029747993620930
2.7760000000000	-0.029704271595518
2.7800000000000	-0.029664356252447
2.7840000000000	-0.029628057245707
2.7880000000000	-0.029595196096738
2.7920000000000	-0.029565605317781
2.7960000000000	-0.029539127609835
2.8000000000000	-0.029515615128025
2.8040000000000	-0.029494928808021
2.8080000000000	-0.029476937747762
2.8120000000000	-0.029461518639347
2.8160000000000	-0.029448555246524
2.8200000000000	-0.029437937923623
2.8240000000000	-0.029429563172219
2.8280000000000	-0.029423333232198
2.8320000000000	-0.029419155704193
2.8360000000000	-0.029416943200683
2.8400000000000	-0.029416613023279
2.8440000000000	-0.029418086863995
2.8480000000000	-0.029421290528490
2.8520000000000	-0.029426153679414
2.8560000000000	-0.029432609598276
2.8600000000000	-0.029440594964250
2.8640000000000	-0.029450049648603
2.8680000000000	-0.029460916523498
2.8720000000000	-0.029473141283991
2.8760000000000	-0.029486672282250
2.8800000000000	-0.029501460372999
2.8840000000000	-0.029517458769359
2.8880000000000	-0.029534622908275
2.8920000000000	-0.029552910324820
2.8960000000000	-0.029572280534693
2.9000000000000	-0.029592694924344
2.9040000000000	-0.029614116648130
2.9080000000000	-0.029636510531999
2.9120000000000	-0.029659842983246
2.9160000000000	-0.029684081905912
2.9200000000000	-0.029709196621388
2.9240000000000	-0.029735157793917
2.9280000000000	-0.029761937360604
2.9320000000000	-0.029789508465648
2.9360000000000	-0.029817845398513
2.9400000000000	-0.029846923535743
2.9440000000000	-0.029876719286222
2.9480000000000	-0.029907210039595
2.9520000000000	-0.029938374117685
2.9560000000000	-0.029970190728694
2.9600000000000	-0.030002639924003
2.9640000000000	-0.030035702557404
2.9680000000000	-0.030069360246629
2.9720000000000	-0.030103595336989
2.9760000000000	-0.030138390867035
2.9800000000000	-0.030173730536094
2.9840000000000	-0.030209598673543
2.9880000000000	-0.030245980209772
2.9920000000000	-0.030282860648655
2.9960000000000	-0.030320226041521
3.0000000000000	-0.030358062962460
3.0040000000000	-0.030396358484939
3.0080000000000	-0.030435100159615
3.0120000000000	-0.030474275993304
3.0160000000000	-0.030513874429013
3.0200000000000	-0.030553884326981
3.0240000000000	-0.030594294946685
3.0280000000000	-0.030635095929734
3.0320000000000	-0.030676277283628
3.0360000000000	-0.030717829366290
3.0400000000000	-0.030759742871386
3.0440000000000	-0.030802008814327
3.0480000000000	-0.030844618518979
3.0520000000000	-0.030887563604974
3.0560000000000	-0.030930835975658
3.0600000000000	-0.030974427806592
3.0640000000000	-0.031018331534580
3.0680000000000	-0.031062539847240
3.0720000000000	-0.031107045673042
3.0760000000000	-0.031151842171788
3.0800000000000	-0.031196922725562
3.0840000000000	-0.031242280930052
3.0880000000000	-0.031287910586311
3.0920000000000	-0.031333805692831
3.0960000000000	-0.031379960438026
3.1000000000000	-0.031426369192998
3.1040000000000	-0.031473026504668
3.1080000000000	-0.031519927089163
3.1120000000000	-0.031567065825527
3.1160000000000	-0.031614437749679
3.1200000000000	-0.031662038048647
3.1240000000000	-0.031709862055033
3.1280000000000	-0.031757905241725
3.1320000000000	-0.031806163216829
3.1360000000000	-0.031854631718804
3.1400000000000	-0.031903306611813
3.1440000000000	-0.031952183881257
3.1480000000000	-0.032001259629505
3.1520000000000	-0.032050530071777
3.1560000000000	-0.032099991532218
3.1600000000000	-0.032149640440112
3.1640000000000	-0.032199473326264
3.1680000000000	-0.032249486819521
3.1720000000000	-0.032299677643416
3.1760000000000	-0.032350042612972
3.1800000000000	-0.032400578631616
3.1840000000000	-0.032451282688206
3.1880000000000	-0.032502151854196
3.1920000000000	-0.032553183280888
3.1960000000000	-0.032604374196806
3.2000000000000	-0.032655721905159
3.2040000000000	-0.032707223781406
3.2080000000000	-0.032758877270918
3.2120000000000	-0.032810679886714
3.2160000000000	-0.032862629207295
3.2200000000000	-0.032914722874555
3.2240000000000	-0.032966958591762
3.2280000000000	-0.033019334121630
3.2320000000000	-0.033071847284439
3.2360000000000	-0.033124495956244
3.2400000000000	-0.033177278067134
3.2440000000000	-0.033230191599570
3.2480000000000	-0.033283234586763
3.2520000000000	-0.033336405111127
3.2560000000000	-0.033389701302777
3.2600000000000	-0.033443121338077
3.2640000000000	-0.033496663438263
3.2680000000000	-0.033550325868075
3.2720000000000	-0.033604106934467
3.2760000000000	-0.033658004985361
3.2800000000000	-0.033712018408420
3.2840000000000	-0.033766145629890
3.2880000000000	-0.033820385113467
3.2920000000000	-0.033874735359201
3.2960000000000	-0.033929194902451
3.3000000000000	-0.033983762312856
3.3040000000000	-0.034038436193360
3.3080000000000	-0.034093215179250
3.3120000000000	-0.034148097937243
3.3160000000000	-0.034203083164597
3.3200000000000	-0.034258169588240
3.3240000000000	-0.034313355963952
3.3280000000000	-0.034368641075546
3.3320000000000	-0.034424023734097
3.3360000000000	-0.034479502777185
3.3400000000000	-0.034535077068165
3.3440000000000	-0.034590745495464
3.3480000000000	-0.034646506971886
3.3520000000000	-0.034702360433963
3.3560000000000	-0.034758304841306
3.3600000000000	-0.034814339175982
3.3640000000000	-0.034870462441917
3.3680000000000	-0.034926673664310
3.3720000000000	-0.034982971889067
3.3760000000000	-0.035039356182257
3.3800000000000	-0.035095825629575
3.3840000000000	-0.035152379335830
3.3880000000000	-0.035209016424450
3.3920000000000	-0.035265736036991
3.3960000000000	-0.035322537332672
3.4000000000000	-0.035379419487917
